Transaction,date_time,period_day,weekday_weekend,Bread,Scandinavian,Hot chocolate,Jam,Cookies,Muffin,Coffee,Soup,Cake,Juice
8854,26-03-2017 12:21,afternoon,weekend,1,0,0,0,1,1,0,0,0,0
8855,26-03-2017 12:22,afternoon,weekend,0,1,1,0,0,0,0,0,1,0
8856,26-03-2017 12:29,afternoon,weekend,1,0,0,0,1,1,0,0,1,0
8856,26-03-2017 12:29,afternoon,weekend,1,0,0,0,0,0,0,1,0,1
8857,26-03-2017 12:30,afternoon,weekend,0,1,1,1,1,1,1,1,0,1
8858,26-03-2017 12:31,afternoon,weekend,0,0,0,0,0,1,0,1,0,0
8859,26-03-2017 12:34,afternoon,weekend,1,1,0,1,1,1,0,1,1,1
8859,26-03-2017 12:34,afternoon,weekend,1,0,1,1,0,1,1,1,1,1
8859,26-03-2017 12:34,afternoon,weekend,0,0,0,0,0,1,0,0,1,1
8859,26-03-2017 12:34,afternoon,weekend,1,1,1,1,1,1,0,1,1,1
8859,26-03-2017 12:34,afternoon,weekend,1,0,1,0,0,0,0,1,1,1
8860,26-03-2017 12:39,afternoon,weekend,0,0,1,0,0,1,0,0,0,0
8860,26-03-2017 12:39,afternoon,weekend,0,0,1,0,0,1,1,0,1,1
8861,26-03-2017 12:40,afternoon,weekend,1,0,0,1,1,0,0,1,1,0
8861,26-03-2017 12:40,afternoon,weekend,0,1,1,1,1,0,0,1,0,0
8861,26-03-2017 12:40,afternoon,weekend,1,0,1,0,1,1,0,0,1,1
8862,26-03-2017 12:40,afternoon,weekend,1,0,0,1,0,0,0,1,0,1
8863,26-03-2017 12:52,afternoon,weekend,1,1,1,0,1,0,1,1,0,0
8863,26-03-2017 12:52,afternoon,weekend,1,0,1,0,0,0,1,0,0,1
8863,26-03-2017 12:52,afternoon,weekend,0,0,1,0,0,1,1,0,0,1
8864,26-03-2017 13:01,afternoon,weekend,1,0,1,1,0,1,1,1,1,1
8865,26-03-2017 13:02,afternoon,weekend,0,1,0,0,1,1,0,1,1,1
8866,26-03-2017 13:25,afternoon,weekend,1,0,0,0,0,1,0,0,1,1
8867,26-03-2017 13:28,afternoon,weekend,0,1,1,0,1,0,1,1,1,1
8868,26-03-2017 13:37,afternoon,weekend,1,0,0,0,0,1,0,0,1,0
8868,26-03-2017 13:37,afternoon,weekend,0,0,0,0,1,1,0,0,0,0
8868,26-03-2017 13:37,afternoon,weekend,1,0,0,1,0,1,0,1,1,1
8868,26-03-2017 13:37,afternoon,weekend,0,1,1,1,0,0,1,1,0,0
8868,26-03-2017 13:37,afternoon,weekend,1,1,0,1,0,1,0,0,1,0
8868,26-03-2017 13:37,afternoon,weekend,0,1,1,0,1,1,0,0,0,0
8869,26-03-2017 13:42,afternoon,weekend,1,0,0,1,1,1,0,0,1,1
8869,26-03-2017 13:42,afternoon,weekend,0,0,1,1,0,1,1,0,0,1
8869,26-03-2017 13:42,afternoon,weekend,1,1,0,0,0,0,1,1,1,1
8869,26-03-2017 13:42,afternoon,weekend,0,0,1,1,1,0,0,1,1,0
8870,26-03-2017 13:44,afternoon,weekend,1,1,0,0,1,1,1,0,0,0
8870,26-03-2017 13:44,afternoon,weekend,1,1,1,0,0,1,1,1,0,1
8871,26-03-2017 13:45,afternoon,weekend,1,0,0,1,0,1,0,0,1,0
8871,26-03-2017 13:45,afternoon,weekend,0,1,1,0,1,1,0,0,1,0
8871,26-03-2017 13:45,afternoon,weekend,0,0,0,1,0,1,1,0,1,0
8871,26-03-2017 13:45,afternoon,weekend,1,1,1,1,0,1,0,0,1,0
8871,26-03-2017 13:45,afternoon,weekend,1,0,0,1,0,0,0,1,0,1
8871,26-03-2017 13:45,afternoon,weekend,0,0,1,1,1,1,1,0,1,1
8872,26-03-2017 13:56,afternoon,weekend,1,0,1,0,1,1,0,0,1,0
8873,26-03-2017 14:17,afternoon,weekend,0,1,1,0,1,1,1,0,0,1
8874,26-03-2017 14:24,afternoon,weekend,1,1,0,0,0,0,0,1,1,0
8874,26-03-2017 14:24,afternoon,weekend,1,1,1,0,1,1,1,1,1,1
8874,26-03-2017 14:24,afternoon,weekend,0,0,1,0,0,0,1,1,1,0
8875,26-03-2017 14:25,afternoon,weekend,0,1,1,1,1,0,0,1,1,1
8876,26-03-2017 14:30,afternoon,weekend,1,1,1,1,1,1,1,0,0,1
8876,26-03-2017 14:30,afternoon,weekend,0,0,1,1,1,0,1,1,1,0
8876,26-03-2017 14:30,afternoon,weekend,0,0,1,0,0,0,0,1,1,0
8876,26-03-2017 14:30,afternoon,weekend,0,0,1,1,0,0,1,1,1,1
8876,26-03-2017 14:30,afternoon,weekend,1,0,0,1,1,1,1,0,1,0
8877,26-03-2017 14:47,afternoon,weekend,1,1,0,1,0,0,0,1,0,0
8878,26-03-2017 14:53,afternoon,weekend,1,0,0,1,0,0,1,0,0,0
8878,26-03-2017 14:53,afternoon,weekend,0,0,0,0,1,1,0,1,0,1
8878,26-03-2017 14:53,afternoon,weekend,0,1,1,0,0,0,0,1,1,1
8878,26-03-2017 14:53,afternoon,weekend,1,0,1,1,1,0,0,1,1,1
8879,26-03-2017 14:54,afternoon,weekend,0,1,0,1,1,0,1,0,0,1
8879,26-03-2017 14:54,afternoon,weekend,1,1,1,0,1,1,0,1,0,0
8879,26-03-2017 14:54,afternoon,weekend,0,0,0,0,1,1,0,1,1,0
8880,26-03-2017 14:56,afternoon,weekend,0,0,0,1,0,1,1,1,0,0
8880,26-03-2017 14:56,afternoon,weekend,1,1,1,1,0,0,0,0,0,0
8881,26-03-2017 14:58,afternoon,weekend,1,0,1,0,1,0,0,0,1,1
8881,26-03-2017 14:58,afternoon,weekend,1,0,1,1,0,1,1,1,0,1
8881,26-03-2017 14:58,afternoon,weekend,0,1,1,1,1,1,1,1,0,1
8881,26-03-2017 14:58,afternoon,weekend,0,1,0,1,0,0,0,0,1,0
8882,26-03-2017 15:00,afternoon,weekend,0,0,0,1,0,0,0,0,0,1
8882,26-03-2017 15:00,afternoon,weekend,0,0,0,0,1,1,0,0,1,1
8882,26-03-2017 15:00,afternoon,weekend,0,0,1,0,1,1,1,1,0,1
8882,26-03-2017 15:00,afternoon,weekend,1,1,0,0,0,1,0,0,1,0
8882,26-03-2017 15:00,afternoon,weekend,1,1,0,1,0,0,1,1,0,0
8882,26-03-2017 15:00,afternoon,weekend,1,1,1,1,1,1,1,1,0,1
8883,26-03-2017 15:04,afternoon,weekend,0,1,1,1,0,0,1,0,1,1
8884,26-03-2017 15:06,afternoon,weekend,0,0,1,0,1,1,1,0,1,0
8885,26-03-2017 15:30,afternoon,weekend,1,1,0,1,1,0,0,1,0,1
8885,26-03-2017 15:30,afternoon,weekend,1,0,0,1,0,1,0,1,0,1
8885,26-03-2017 15:30,afternoon,weekend,0,0,1,1,1,0,0,1,1,0
8886,26-03-2017 15:48,afternoon,weekend,1,1,0,1,1,1,0,1,0,1
8886,26-03-2017 15:48,afternoon,weekend,1,0,1,0,0,1,1,1,1,0
8887,26-03-2017 16:04,afternoon,weekend,1,0,1,0,0,1,0,0,1,1
8887,26-03-2017 16:04,afternoon,weekend,0,1,1,0,0,1,1,1,1,0
8887,26-03-2017 16:04,afternoon,weekend,0,1,1,0,0,1,1,0,0,1
8887,26-03-2017 16:04,afternoon,weekend,1,1,1,0,1,1,1,0,1,0
8888,26-03-2017 16:09,afternoon,weekend,1,0,0,1,0,1,0,0,1,1
8888,26-03-2017 16:09,afternoon,weekend,1,1,1,1,0,0,0,0,0,1
8888,26-03-2017 16:09,afternoon,weekend,1,0,1,1,0,0,1,1,1,1
8888,26-03-2017 16:09,afternoon,weekend,1,0,0,0,1,1,1,1,0,1
8888,26-03-2017 16:09,afternoon,weekend,0,0,0,1,1,0,1,0,0,0
8888,26-03-2017 16:09,afternoon,weekend,0,0,1,0,0,0,0,1,0,1
8889,26-03-2017 16:12,afternoon,weekend,0,1,1,1,0,0,0,1,0,0
8889,26-03-2017 16:12,afternoon,weekend,1,1,0,1,1,0,1,0,1,0
8889,26-03-2017 16:12,afternoon,weekend,1,0,1,1,1,0,0,0,1,1
8889,26-03-2017 16:12,afternoon,weekend,0,0,0,1,0,1,1,1,1,1
8890,27-03-2017 08:30,morning,weekday,1,0,1,0,0,1,1,1,0,0
8890,27-03-2017 08:30,morning,weekday,1,0,0,1,1,0,0,1,1,1
8891,27-03-2017 08:34,morning,weekday,1,1,0,1,0,1,1,0,1,1
8891,27-03-2017 08:34,morning,weekday,1,1,0,0,0,0,0,0,0,1
8892,27-03-2017 09:29,morning,weekday,1,0,0,1,0,0,1,0,1,0
8893,27-03-2017 09:49,morning,weekday,1,1,1,1,1,1,0,1,1,0
8894,27-03-2017 10:36,morning,weekday,0,1,0,0,0,1,0,1,0,1
8894,27-03-2017 10:36,morning,weekday,1,0,1,1,1,0,1,1,0,0
8895,27-03-2017 10:37,morning,weekday,1,1,0,1,1,0,0,1,0,1
8895,27-03-2017 10:37,morning,weekday,0,1,0,0,1,1,1,1,0,0
8896,27-03-2017 10:43,morning,weekday,1,1,0,0,0,1,1,0,1,0
8896,27-03-2017 10:43,morning,weekday,0,0,1,1,1,0,1,0,0,0
8897,27-03-2017 10:47,morning,weekday,0,1,1,1,1,1,1,1,1,1
8897,27-03-2017 10:47,morning,weekday,0,0,1,1,1,0,1,0,0,0
8897,27-03-2017 10:47,morning,weekday,0,1,0,0,1,0,1,1,1,0
8898,27-03-2017 10:47,morning,weekday,1,1,1,0,1,0,1,1,0,0
8899,27-03-2017 11:09,morning,weekday,1,0,0,1,0,1,0,1,0,1
8900,27-03-2017 11:12,morning,weekday,0,1,0,1,1,1,0,0,0,1
8900,27-03-2017 11:12,morning,weekday,1,0,0,1,0,1,0,0,1,0
8901,27-03-2017 11:13,morning,weekday,0,1,0,0,1,1,1,1,0,0
8901,27-03-2017 11:13,morning,weekday,1,0,1,0,0,1,1,1,1,1
8902,27-03-2017 11:14,morning,weekday,1,0,1,1,0,1,0,1,0,0
8902,27-03-2017 11:14,morning,weekday,1,0,0,1,0,1,1,0,0,1
8903,27-03-2017 11:16,morning,weekday,0,1,0,1,1,1,1,1,0,1
8903,27-03-2017 11:16,morning,weekday,1,0,0,1,1,1,0,1,0,1
8904,27-03-2017 11:19,morning,weekday,0,0,1,1,0,1,1,0,0,0
8904,27-03-2017 11:19,morning,weekday,1,1,0,0,1,1,1,1,0,0
8905,27-03-2017 11:31,morning,weekday,1,0,0,0,1,1,1,1,0,1
8905,27-03-2017 11:31,morning,weekday,0,1,1,0,1,0,0,0,0,1
8906,27-03-2017 11:54,morning,weekday,1,1,0,1,1,1,1,0,0,0
8906,27-03-2017 11:54,morning,weekday,1,1,0,1,1,0,1,0,0,1
8907,27-03-2017 12:02,afternoon,weekday,0,1,0,0,1,0,0,1,1,1
8908,27-03-2017 12:03,afternoon,weekday,1,0,0,1,0,1,0,0,1,1
8909,27-03-2017 12:24,afternoon,weekday,1,1,0,0,0,1,1,1,0,0
8909,27-03-2017 12:24,afternoon,weekday,0,0,1,1,1,0,1,1,0,0
8910,27-03-2017 12:30,afternoon,weekday,1,1,0,1,1,1,0,1,0,0
8910,27-03-2017 12:30,afternoon,weekday,0,1,0,1,0,1,0,0,1,0
8911,27-03-2017 12:34,afternoon,weekday,1,1,1,0,0,1,0,1,0,1
8911,27-03-2017 12:34,afternoon,weekday,0,1,0,1,1,0,1,1,0,0
8911,27-03-2017 12:34,afternoon,weekday,0,0,1,1,1,0,0,0,1,0
8912,27-03-2017 12:39,afternoon,weekday,0,0,0,1,1,1,0,0,1,1
8912,27-03-2017 12:39,afternoon,weekday,1,1,0,0,0,1,0,1,1,0
8913,27-03-2017 13:00,afternoon,weekday,1,1,0,1,1,1,1,0,1,0
8913,27-03-2017 13:00,afternoon,weekday,1,1,0,1,0,1,0,1,0,1
8914,27-03-2017 13:12,afternoon,weekday,1,1,0,1,1,1,1,0,1,1
8914,27-03-2017 13:12,afternoon,weekday,1,0,1,1,0,0,0,1,1,0
8914,27-03-2017 13:12,afternoon,weekday,1,1,0,1,0,0,1,0,0,1
8914,27-03-2017 13:12,afternoon,weekday,0,1,0,0,0,1,1,1,1,0
8915,27-03-2017 13:16,afternoon,weekday,1,0,0,0,1,1,0,1,0,1
8916,27-03-2017 13:19,afternoon,weekday,0,1,1,1,1,0,0,0,0,1
8916,27-03-2017 13:19,afternoon,weekday,1,1,0,1,0,0,0,1,1,1
8916,27-03-2017 13:19,afternoon,weekday,1,1,1,0,0,0,1,1,0,0
8917,27-03-2017 13:21,afternoon,weekday,1,1,1,0,0,0,1,0,0,0
8918,27-03-2017 13:39,afternoon,weekday,0,1,0,0,1,1,0,0,0,0
8919,27-03-2017 13:42,afternoon,weekday,1,1,0,0,1,1,0,0,1,1
8919,27-03-2017 13:42,afternoon,weekday,0,1,1,1,0,1,0,1,0,1
8919,27-03-2017 13:42,afternoon,weekday,1,0,1,0,1,1,1,0,1,1
8919,27-03-2017 13:42,afternoon,weekday,0,1,1,1,0,0,0,1,1,0
8919,27-03-2017 13:42,afternoon,weekday,1,1,0,0,1,1,1,0,0,0
8919,27-03-2017 13:42,afternoon,weekday,0,0,0,1,0,0,1,1,0,0
8919,27-03-2017 13:42,afternoon,weekday,0,0,0,1,1,1,1,0,1,0
8921,27-03-2017 13:53,afternoon,weekday,1,1,0,0,1,0,0,1,0,1
8922,27-03-2017 14:12,afternoon,weekday,0,1,0,0,0,0,0,1,0,0
8922,27-03-2017 14:12,afternoon,weekday,1,1,1,0,0,1,0,1,0,0
8922,27-03-2017 14:12,afternoon,weekday,0,1,0,0,1,1,0,1,1,0
8923,27-03-2017 14:14,afternoon,weekday,1,0,0,1,1,1,0,1,1,0
8923,27-03-2017 14:14,afternoon,weekday,1,1,0,0,0,0,1,0,1,1
8924,27-03-2017 14:41,afternoon,weekday,1,1,0,0,0,1,0,0,0,1
8924,27-03-2017 14:41,afternoon,weekday,0,1,0,0,0,0,1,1,0,0
8924,27-03-2017 14:41,afternoon,weekday,0,1,0,0,1,1,0,0,0,0
8924,27-03-2017 14:41,afternoon,weekday,0,1,1,0,0,0,1,1,1,1
8924,27-03-2017 14:41,afternoon,weekday,0,1,0,0,0,0,0,1,1,1
8925,27-03-2017 14:47,afternoon,weekday,1,1,1,0,1,0,1,0,0,1
8925,27-03-2017 14:47,afternoon,weekday,0,1,0,0,1,0,0,1,1,1
8925,27-03-2017 14:47,afternoon,weekday,1,0,0,1,1,0,1,0,1,1
8926,27-03-2017 15:30,afternoon,weekday,0,0,1,1,1,0,1,0,1,1
8927,27-03-2017 15:32,afternoon,weekday,0,1,0,1,1,1,1,0,1,0
8927,27-03-2017 15:32,afternoon,weekday,0,0,0,1,0,1,0,0,1,1
8928,27-03-2017 15:33,afternoon,weekday,1,1,0,1,1,0,1,0,1,1
8928,27-03-2017 15:33,afternoon,weekday,0,1,0,1,0,0,1,1,0,0
8929,27-03-2017 15:36,afternoon,weekday,0,1,1,1,1,1,1,0,1,1
8929,27-03-2017 15:36,afternoon,weekday,1,1,0,1,0,1,1,1,0,0
8930,27-03-2017 15:36,afternoon,weekday,0,1,1,0,0,1,1,0,0,1
8931,27-03-2017 16:05,afternoon,weekday,0,0,1,0,1,0,1,1,0,0
8932,27-03-2017 16:12,afternoon,weekday,0,1,0,1,0,1,1,1,0,0
8932,27-03-2017 16:12,afternoon,weekday,0,0,0,0,0,1,1,0,1,0
8933,27-03-2017 16:50,afternoon,weekday,1,1,1,0,1,0,1,1,1,0
8934,28-03-2017 08:55,morning,weekday,0,1,1,1,0,0,1,1,1,1
8935,28-03-2017 09:19,morning,weekday,0,0,0,1,0,0,0,1,0,0
8935,28-03-2017 09:19,morning,weekday,0,0,1,1,1,0,1,0,0,1
8936,28-03-2017 09:27,morning,weekday,1,1,1,1,0,0,1,0,0,1
8937,28-03-2017 09:51,morning,weekday,1,1,0,0,0,1,0,1,1,0
8938,28-03-2017 10:04,morning,weekday,1,1,0,1,1,0,0,1,0,0
8938,28-03-2017 10:04,morning,weekday,1,1,1,0,1,0,1,0,1,0
8939,28-03-2017 10:05,morning,weekday,1,0,0,0,0,1,1,1,0,0
8940,28-03-2017 10:11,morning,weekday,0,1,1,1,0,0,0,1,1,0
8940,28-03-2017 10:11,morning,weekday,0,0,0,1,1,1,1,0,1,0
8940,28-03-2017 10:11,morning,weekday,0,0,1,1,1,1,0,0,1,1
8941,28-03-2017 10:36,morning,weekday,0,0,0,0,1,1,0,0,1,1
8941,28-03-2017 10:36,morning,weekday,1,0,0,1,0,1,0,0,1,0
8941,28-03-2017 10:36,morning,weekday,1,0,0,0,0,1,1,0,1,1
8942,28-03-2017 10:39,morning,weekday,0,1,1,1,1,1,0,0,0,0
8943,28-03-2017 10:49,morning,weekday,0,0,0,0,1,0,1,1,0,0
8943,28-03-2017 10:49,morning,weekday,0,1,0,1,1,1,0,0,0,1
8944,28-03-2017 10:54,morning,weekday,1,0,0,0,1,0,0,0,1,1
8945,28-03-2017 11:06,morning,weekday,0,1,0,0,0,1,0,0,0,0
8945,28-03-2017 11:06,morning,weekday,0,1,1,0,1,0,0,1,1,1
8945,28-03-2017 11:06,morning,weekday,1,1,0,0,1,0,1,1,1,0
8946,28-03-2017 11:17,morning,weekday,0,0,0,1,1,0,1,1,0,0
8946,28-03-2017 11:17,morning,weekday,1,0,0,0,1,1,0,1,0,0
8947,28-03-2017 11:19,morning,weekday,0,0,1,1,0,1,1,0,0,1
8947,28-03-2017 11:19,morning,weekday,1,1,0,0,0,1,0,1,1,0
8947,28-03-2017 11:19,morning,weekday,1,1,0,1,1,0,0,1,1,1
8948,28-03-2017 11:21,morning,weekday,1,1,1,0,0,1,0,1,0,1
8948,28-03-2017 11:21,morning,weekday,0,1,0,0,1,0,0,0,1,1
8948,28-03-2017 11:21,morning,weekday,0,0,1,1,0,1,1,0,1,0
8948,28-03-2017 11:21,morning,weekday,1,1,0,0,1,0,1,0,0,1
8949,28-03-2017 11:28,morning,weekday,1,1,0,0,0,1,1,0,0,0
8949,28-03-2017 11:28,morning,weekday,0,1,0,0,1,1,0,0,0,1
8949,28-03-2017 11:28,morning,weekday,0,0,1,1,1,1,0,0,0,0
8950,28-03-2017 11:33,morning,weekday,0,1,0,0,0,0,0,1,1,1
8950,28-03-2017 11:33,morning,weekday,0,1,1,1,0,1,0,0,1,0
8950,28-03-2017 11:33,morning,weekday,1,1,1,1,1,1,1,0,1,1
8951,28-03-2017 11:48,morning,weekday,0,0,1,0,1,1,1,1,1,1
8952,28-03-2017 12:05,afternoon,weekday,0,1,0,0,0,1,0,1,1,0
8953,28-03-2017 12:14,afternoon,weekday,0,1,1,1,0,1,1,1,0,1
8954,28-03-2017 12:22,afternoon,weekday,1,0,1,1,1,1,0,0,0,0
8955,28-03-2017 12:32,afternoon,weekday,1,0,1,0,0,0,1,1,1,1
8956,28-03-2017 12:50,afternoon,weekday,1,1,1,1,1,0,0,1,0,1
8956,28-03-2017 12:50,afternoon,weekday,0,1,1,0,1,0,1,0,1,0
8956,28-03-2017 12:50,afternoon,weekday,0,0,0,0,1,0,0,0,1,1
8957,28-03-2017 12:51,afternoon,weekday,1,0,0,0,1,0,1,0,1,1
8957,28-03-2017 12:51,afternoon,weekday,0,1,0,1,1,0,1,0,1,1
8958,28-03-2017 12:56,afternoon,weekday,0,0,0,1,0,0,1,1,0,1
8959,28-03-2017 13:00,afternoon,weekday,1,0,0,0,1,1,1,0,1,0
8959,28-03-2017 13:00,afternoon,weekday,1,0,0,1,0,1,0,1,1,1
8959,28-03-2017 13:00,afternoon,weekday,1,1,0,0,0,0,0,0,1,1
8959,28-03-2017 13:00,afternoon,weekday,0,0,0,0,0,1,0,1,0,1
8960,28-03-2017 13:01,afternoon,weekday,0,0,0,1,1,1,1,1,0,0
8960,28-03-2017 13:01,afternoon,weekday,0,1,1,1,0,0,1,0,0,1
8960,28-03-2017 13:01,afternoon,weekday,0,0,0,0,0,0,0,0,0,0
8961,28-03-2017 13:13,afternoon,weekday,0,0,0,0,0,1,1,0,1,1
8961,28-03-2017 13:13,afternoon,weekday,1,0,0,0,0,1,1,1,0,0
8962,28-03-2017 13:19,afternoon,weekday,0,1,1,0,1,0,1,0,1,0
8962,28-03-2017 13:19,afternoon,weekday,1,1,1,1,0,0,1,0,1,0
8962,28-03-2017 13:19,afternoon,weekday,1,0,1,0,0,1,1,0,1,0
8962,28-03-2017 13:19,afternoon,weekday,0,1,0,0,0,0,1,1,1,0
8963,28-03-2017 13:27,afternoon,weekday,1,0,1,1,1,0,1,0,0,0
8963,28-03-2017 13:27,afternoon,weekday,0,0,1,1,1,0,1,0,1,0
8963,28-03-2017 13:27,afternoon,weekday,0,1,1,0,1,0,0,1,1,0
8963,28-03-2017 13:27,afternoon,weekday,1,1,0,1,1,0,0,1,1,0
8963,28-03-2017 13:27,afternoon,weekday,0,1,0,1,0,0,1,0,1,1
8963,28-03-2017 13:27,afternoon,weekday,0,1,0,0,0,1,1,1,1,0
8964,28-03-2017 13:30,afternoon,weekday,1,0,0,1,0,0,0,1,0,1
8964,28-03-2017 13:30,afternoon,weekday,0,1,0,1,0,1,1,0,1,0
8965,28-03-2017 13:31,afternoon,weekday,1,0,1,0,1,1,0,1,0,1
8965,28-03-2017 13:31,afternoon,weekday,0,1,0,0,0,1,0,1,1,1
8966,28-03-2017 13:31,afternoon,weekday,0,1,1,0,1,0,1,1,1,1
8966,28-03-2017 13:31,afternoon,weekday,1,0,0,0,1,1,1,0,0,1
8967,28-03-2017 13:47,afternoon,weekday,1,1,1,1,1,0,1,1,0,1
8967,28-03-2017 13:47,afternoon,weekday,1,0,1,0,0,1,1,0,1,0
8968,28-03-2017 13:53,afternoon,weekday,0,1,1,1,0,0,1,1,0,0
8969,28-03-2017 13:58,afternoon,weekday,1,1,0,0,0,1,0,0,1,1
8969,28-03-2017 13:58,afternoon,weekday,1,1,1,1,1,1,1,0,1,0
8970,28-03-2017 14:01,afternoon,weekday,1,1,1,1,0,1,1,1,0,0
8970,28-03-2017 14:01,afternoon,weekday,0,1,0,0,0,0,1,0,0,0
8971,28-03-2017 14:08,afternoon,weekday,0,1,1,1,1,1,1,1,1,0
8971,28-03-2017 14:08,afternoon,weekday,0,0,0,0,1,0,0,1,0,0
8971,28-03-2017 14:08,afternoon,weekday,1,1,0,1,1,1,1,0,1,0
8973,28-03-2017 14:18,afternoon,weekday,1,0,0,1,1,0,1,0,1,0
8973,28-03-2017 14:18,afternoon,weekday,0,0,0,1,0,1,0,1,0,0
8973,28-03-2017 14:18,afternoon,weekday,1,0,1,1,0,0,1,0,0,1
8974,28-03-2017 14:22,afternoon,weekday,1,0,0,1,1,1,1,1,0,0
8974,28-03-2017 14:22,afternoon,weekday,0,1,1,0,0,1,1,0,0,0
8975,28-03-2017 14:24,afternoon,weekday,0,1,0,1,1,0,1,0,1,1
8976,28-03-2017 14:36,afternoon,weekday,1,0,0,1,0,1,1,0,0,1
8976,28-03-2017 14:36,afternoon,weekday,0,0,1,0,0,0,1,1,1,1
8976,28-03-2017 14:36,afternoon,weekday,1,1,0,0,1,0,1,0,0,0
8976,28-03-2017 14:36,afternoon,weekday,1,1,0,1,0,1,1,1,0,1
8977,28-03-2017 14:42,afternoon,weekday,1,1,0,0,1,1,0,0,0,1
8978,28-03-2017 14:47,afternoon,weekday,0,1,1,0,0,0,1,1,0,0
8979,28-03-2017 14:55,afternoon,weekday,1,0,1,0,0,0,1,1,1,1
8980,28-03-2017 15:14,afternoon,weekday,1,1,1,1,1,0,0,0,0,0
8980,28-03-2017 15:14,afternoon,weekday,1,0,1,0,1,0,0,1,1,0
8981,28-03-2017 15:29,afternoon,weekday,0,1,1,0,1,1,0,0,1,0
8981,28-03-2017 15:29,afternoon,weekday,0,0,0,1,1,1,0,1,0,0
8982,28-03-2017 15:30,afternoon,weekday,0,1,0,1,0,0,0,1,0,1
8982,28-03-2017 15:30,afternoon,weekday,1,0,1,1,1,1,1,1,1,0
8983,28-03-2017 15:39,afternoon,weekday,1,0,0,1,1,1,0,0,1,0
8983,28-03-2017 15:39,afternoon,weekday,1,1,1,1,1,1,0,1,1,0
8985,28-03-2017 16:02,afternoon,weekday,1,0,0,0,1,1,1,1,1,1
8985,28-03-2017 16:02,afternoon,weekday,0,0,1,1,0,0,1,0,0,1
8986,28-03-2017 16:40,afternoon,weekday,0,1,1,1,1,0,0,1,1,0
8986,28-03-2017 16:40,afternoon,weekday,0,1,1,1,0,1,1,1,1,0
8987,28-03-2017 16:52,afternoon,weekday,0,0,0,0,1,1,0,0,0,1
8987,28-03-2017 16:52,afternoon,weekday,0,1,0,0,0,1,1,1,0,0
8987,28-03-2017 16:52,afternoon,weekday,0,1,0,0,1,0,1,0,0,1
8988,29-03-2017 08:21,morning,weekday,0,0,0,1,1,1,1,0,1,1
8989,29-03-2017 08:29,morning,weekday,1,0,0,0,0,1,1,0,1,0
8990,29-03-2017 08:33,morning,weekday,1,0,1,0,0,1,1,1,0,1
8990,29-03-2017 08:33,morning,weekday,0,1,1,1,1,1,0,1,1,1
8990,29-03-2017 08:33,morning,weekday,1,1,1,1,0,1,1,1,0,0
8991,29-03-2017 08:43,morning,weekday,1,0,1,1,1,0,1,0,0,0
8992,29-03-2017 09:00,morning,weekday,1,0,1,1,0,1,1,0,0,0
8992,29-03-2017 09:00,morning,weekday,0,0,0,0,0,1,0,1,0,0
8992,29-03-2017 09:00,morning,weekday,1,0,0,0,0,1,1,1,0,1
8993,29-03-2017 09:23,morning,weekday,1,1,1,1,0,1,1,1,1,0
8993,29-03-2017 09:23,morning,weekday,0,1,1,0,1,0,0,0,1,0
8994,29-03-2017 09:45,morning,weekday,1,1,1,0,1,1,1,0,1,1
8995,29-03-2017 10:17,morning,weekday,0,1,1,1,0,1,0,1,1,0
8996,29-03-2017 10:26,morning,weekday,0,0,1,0,1,1,1,0,1,0
8996,29-03-2017 10:26,morning,weekday,1,0,1,0,0,0,1,0,0,1
8997,29-03-2017 10:40,morning,weekday,1,0,1,1,1,1,1,0,0,0
8998,29-03-2017 10:46,morning,weekday,0,1,1,1,1,1,1,0,0,0
8999,29-03-2017 10:51,morning,weekday,0,1,1,0,0,1,0,0,1,0
8999,29-03-2017 10:51,morning,weekday,0,1,1,1,0,0,0,0,1,0
8999,29-03-2017 10:51,morning,weekday,1,1,1,0,0,0,1,0,1,0
8999,29-03-2017 10:51,morning,weekday,1,0,1,1,0,0,0,1,0,1
8999,29-03-2017 10:51,morning,weekday,0,0,0,0,1,1,1,1,0,0
9000,29-03-2017 11:10,morning,weekday,0,0,0,0,0,0,1,1,1,0
9000,29-03-2017 11:10,morning,weekday,1,0,0,0,1,0,1,1,1,0
9001,29-03-2017 11:17,morning,weekday,1,0,1,0,0,1,0,0,1,1
9001,29-03-2017 11:17,morning,weekday,1,0,0,1,0,1,0,1,1,0
9002,29-03-2017 11:28,morning,weekday,0,1,0,0,1,0,0,1,1,1
9003,29-03-2017 11:33,morning,weekday,0,0,1,1,1,0,0,1,0,0
9004,29-03-2017 11:44,morning,weekday,1,1,0,1,1,1,1,0,1,0
9005,29-03-2017 11:50,morning,weekday,1,0,0,0,0,1,0,1,1,0
9005,29-03-2017 11:50,morning,weekday,0,0,0,0,1,1,1,1,1,0
9005,29-03-2017 11:50,morning,weekday,0,0,0,0,0,1,0,1,0,1
9005,29-03-2017 11:50,morning,weekday,0,0,0,1,1,0,0,1,1,1
9006,29-03-2017 12:02,afternoon,weekday,1,0,0,0,0,1,1,0,1,1
9006,29-03-2017 12:02,afternoon,weekday,0,1,0,1,1,1,0,1,1,1
9007,29-03-2017 12:23,afternoon,weekday,0,0,1,0,0,1,0,0,0,1
9008,29-03-2017 12:40,afternoon,weekday,1,1,1,0,0,1,1,0,1,0
